"eventId","divisionId","teamName","id","rank","wins","losses","ties","wp","ap","sp","high_score","average_points","total_points"
55321,1,"29039B",20779835,15,3,4,0,9,36,736,168,117.29,821
55321,1,"88860A",20779834,14,3,4,0,9,44,659,146,114.14,799
55321,1,"28S",20779833,13,4,3,0,11,24,446,143,92.29,646
55321,1,"27766D",20779832,12,3,4,0,11,28,699,132,109.14,764
55321,1,"29039C",20779831,11,4,3,0,11,36,718,154,119.86,839
55321,1,"90006A",20779830,10,4,3,0,13,32,587,163,116,812
55321,1,"2683Y",20779829,9,5,2,0,13,48,513,122,94.57,662
55321,1,"92979C",20779828,8,5,2,0,14,40,534,147,118.57,830
55321,1,"31666C",20779827,7,5,2,0,15,32,611,143,116.71,817
55321,1,"88860B",20779826,6,4,3,0,15,48,610,147,111.29,779
55321,1,"31666B",20779825,5,6,1,0,16,44,587,146,121.86,853
55321,1,"69999C",20779824,4,7,0,0,18,36,581,146,128.29,898
55321,1,"31666A",20779823,3,6,1,0,18,44,576,178,143.29,1003
55321,1,"69999A",20779822,2,6,1,0,19,32,608,140,117.29,821
55321,1,"29039A",20779821,1,7,0,0,19,40,649,162,128.43,899
55273,1,"88825D",22675689,117,0,8,0,2,0,698,122,87.25,698
55273,1,"18522E",22675688,116,0,8,0,2,8,668,113,83.5,668
55273,1,"91233S",22675687,115,1,7,0,3,8,647,139,86.12,689
55273,1,"20237A",22675686,114,1,7,0,3,8,662,169,92.25,738
55273,1,"38828B",22675685,113,1,7,0,4,16,548,113,73.38,587
55273,1,"21028A",22675684,112,1,7,0,5,8,826,117,103.88,831
55273,1,"56666H",22675683,111,2,6,0,5,20,629,115,83.38,667
55273,1,"20236B",22675682,110,1,7,0,5,20,632,133,83.5,668
55273,1,"653R",22675681,109,1,7,0,5,24,747,123,96.88,775
55273,1,"77761B",22675680,108,2,6,0,5,32,769,145,105.88,847
55273,1,"88109D",22675679,107,1,7,0,6,16,722,120,93.88,751
55273,1,"18618A",22675678,106,2,6,0,6,24,618,127,84,672
55273,1,"10127C",22675677,105,1,7,0,6,24,732,135,98.38,787
55273,1,"80066C",22675676,104,1,6,1,6,28,671,150,88.62,709
55273,1,"7139C",22675675,103,2,6,0,6,36,664,129,91.25,730
55273,1,"91233Y",22675674,102,2,6,0,6,44,696,163,98.75,790
55273,1,"906K",22675673,101,2,6,0,7,24,759,152,97.25,778
55273,1,"488A",22675672,100,2,6,0,7,44,666,106,87.75,702
55273,1,"18555A",22675671,99,3,5,0,8,8,709,151,108.88,871
55273,1,"54009B",22675670,98,3,5,0,8,20,484,158,79.12,633
55273,1,"660A",22675669,97,3,5,0,8,24,665,148,96,768
55273,1,"77749C",22675668,96,3,5,0,8,24,686,135,95.75,766
55273,1,"57000X",22675667,95,3,5,0,8,24,700,160,101.25,810
55273,1,"1736C",22675666,94,3,5,0,8,32,733,152,107.75,862
55273,1,"98731B",22675665,93,3,5,0,8,40,734,173,111.5,892
55273,1,"9123E",22675664,92,3,5,0,8,44,719,132,99.5,796
55273,1,"10127A",22675663,91,3,5,0,9,0,649,151,90.88,727
55273,1,"1796A",22675662,90,2,6,0,9,24,649,122,82.62,661
55273,1,"50113B",22675661,89,2,6,0,9,24,695,121,91.62,733
55273,1,"10127B",22675660,88,2,6,0,9,24,713,116,92.88,743
55273,1,"71030A",22675659,87,1,7,0,9,24,714,145,101.62,813
55273,1,"8223C",22675658,86,3,5,0,9,24,941,168,132.5,1060
55273,1,"80066A",22675657,85,3,5,0,9,36,644,124,92.88,743
55273,1,"77761E",22675656,84,3,5,0,9,40,721,153,113.75,910
55273,1,"13142A",22675655,83,3,5,0,10,0,738,150,101.62,813
55273,1,"50113A",22675654,82,3,5,0,10,16,633,134,90.38,723
55273,1,"17996Z",22675653,81,4,4,0,10,16,712,147,107.88,863
55273,1,"98985B",22675652,80,3,5,0,10,20,625,146,89.38,715
55273,1,"488D",22675651,79,4,3,1,10,24,765,172,122.62,981
55273,1,"71666B",22675650,78,3,5,0,10,24,768,160,117.25,938
55273,1,"54009A",22675649,77,4,4,0,10,24,826,167,126.12,1009
55273,1,"17996Y",22675648,76,3,5,0,10,28,719,150,109.62,877
55273,1,"9123A",22675647,75,3,5,0,10,40,834,148,113.88,911
55273,1,"20236C",22675646,74,4,4,0,11,16,736,125,101.38,811
55273,1,"13141A",22675645,73,4,3,1,11,16,818,158,114.12,913
55273,1,"80088C",22675644,72,5,3,0,11,24,733,179,121.5,972
55273,1,"3219C",22675643,71,5,3,0,11,24,887,157,128.38,1027
55273,1,"91233C",22675642,70,3,5,0,11,28,801,128,104.12,833
55273,1,"68868K",22675641,69,4,4,0,11,36,767,167,115.75,926
55273,1,"578A",22675640,68,3,5,0,11,44,693,128,98.12,785
55273,1,"388B",22675639,67,4,4,0,11,48,772,142,112.88,903
55273,1,"791A",22675638,66,3,5,0,11,48,818,140,119.12,953
55273,1,"56789S",22675637,65,4,4,0,11,48,920,155,127.5,1020
55273,1,"7756A",22675636,64,5,3,0,11,56,768,173,127,1016
55273,1,"3219B",22675635,63,3,5,0,11,56,868,138,114.88,919
55273,1,"1388V",22675634,62,4,4,0,12,8,727,174,114.38,915
55273,1,"665A",22675633,61,4,4,0,12,8,803,152,109.75,878
55273,1,"1388W",22675632,60,4,4,0,12,20,779,202,131.75,1054
55273,1,"13140B",22675631,59,3,5,0,12,24,816,152,106.5,852
55273,1,"10017B",22675630,58,4,4,0,12,32,678,157,103.75,830
55273,1,"71666A",22675629,57,4,4,0,12,32,738,168,112.62,901
55273,1,"56787K",22675628,56,4,4,0,12,40,653,165,108.38,867
55273,1,"98060E",22675627,55,4,4,0,12,40,662,218,121.88,975
55273,1,"7756X",22675626,54,4,4,0,12,40,702,149,107.75,862
55273,1,"18526Z",22675625,53,4,4,0,12,40,766,178,118.5,948
55273,1,"692A",22675624,52,3,5,0,12,40,865,150,124.25,994
55273,1,"9123Y",22675623,51,3,5,0,12,44,887,151,120.75,966
55273,1,"77761A",22675622,50,3,5,0,12,48,677,141,98.5,788
55273,1,"18599T",22675621,49,5,3,0,13,16,797,165,115.25,922
55273,1,"98060B",22675620,48,4,4,0,13,20,788,122,100.25,802
55273,1,"19896A",22675619,47,5,3,0,13,28,648,163,116,928
55273,1,"98060D",22675618,46,6,2,0,13,32,584,167,113.62,909
55273,1,"91233B",22675617,45,6,2,0,13,32,653,165,121.12,969
55273,1,"54001B",22675616,44,5,3,0,13,32,695,176,116.62,933
55273,1,"9123H",22675615,43,4,4,0,13,32,755,138,109.62,877
55273,1,"18501A",22675614,42,5,3,0,13,32,791,167,127.5,1020
55273,1,"906A",22675613,41,4,4,0,13,44,693,150,113.12,905
55273,1,"61588G",22675612,40,4,4,0,13,48,695,150,109.75,878
55273,1,"488B",22675611,39,5,3,0,13,48,712,162,126.38,1011
55273,1,"80088A",22675610,38,5,3,0,14,16,785,160,114.5,916
55273,1,"4413A",22675609,37,4,4,0,14,32,686,155,102.25,818
55273,1,"91233A",22675608,36,5,3,0,14,36,754,182,125.62,1005
55273,1,"18189A",22675607,35,5,3,0,14,40,854,140,117,936
55273,1,"9123G",22675606,34,5,3,0,14,52,650,163,107.62,861
55273,1,"96336A",22675605,33,5,3,0,15,12,759,172,128.88,1031
55273,1,"653U",22675604,32,6,2,0,15,32,616,170,123.75,990
55273,1,"906B",22675603,31,5,3,0,15,32,729,151,118,944
55273,1,"18522S",22675602,30,5,3,0,15,32,763,146,117.88,943
55273,1,"653Y",22675601,29,4,4,0,15,32,814,150,113.12,905
55273,1,"88825H",22675600,28,6,2,0,15,36,656,176,129,1032
55273,1,"56666E",22675599,27,5,3,0,15,48,765,154,117.25,938
55273,1,"54008A",22675598,26,6,2,0,16,20,766,152,119.5,956
55273,1,"18511A",22675597,25,5,3,0,16,24,738,153,128.75,1030
55273,1,"653X",22675596,24,6,2,0,16,32,571,162,125.25,1002
55273,1,"20236A",22675595,23,6,2,0,16,40,718,183,121.75,974
55273,1,"18555B",22675594,22,6,2,0,16,40,736,178,134.12,1073
55273,1,"906Y",22675593,21,5,3,0,16,40,831,180,131.12,1049
55273,1,"18185A",22675592,20,6,2,0,16,44,718,168,115,920
55273,1,"3219A",22675591,19,6,2,0,16,48,658,178,138.75,1110
55273,1,"18522W",22675590,18,7,1,0,17,28,818,202,133.5,1068
55273,1,"98060A",22675589,17,5,3,0,17,32,697,167,129,1032
55273,1,"88825B",22675588,16,6,2,0,17,40,694,138,109.75,878
55273,1,"57000G",22675587,15,7,1,0,17,44,686,160,134.62,1077
55273,1,"61588A",22675586,14,6,2,0,17,48,674,132,107,856
55273,1,"98985A",22675585,13,6,2,0,18,24,732,170,132.38,1059
55273,1,"966A",22675584,12,7,1,0,18,36,703,131,112.12,897
55273,1,"71030X",22675583,11,6,2,0,18,40,772,183,125.88,1007
55273,1,"66797S",22675582,10,6,2,0,18,40,789,149,128.38,1027
55273,1,"13800V",22675581,9,6,2,0,18,44,779,218,150.5,1204
55273,1,"1692A",22675580,8,6,2,0,18,48,705,162,127.88,1023
55273,1,"18522Z",22675579,7,6,1,1,18,48,824,183,158,1264
55273,1,"653A",22675578,6,7,1,0,18,52,779,164,139.62,1117
55273,1,"19896B",22675577,5,6,2,0,19,44,855,180,136.25,1090
55273,1,"2731H",22675576,4,8,0,0,20,32,737,168,145.88,1167
55273,1,"91233X",22675575,3,8,0,0,20,56,645,177,147.38,1179
55273,1,"13800K",22675574,2,7,1,0,21,56,774,182,150.38,1203
55273,1,"9123K",22675573,1,8,0,0,22,64,679,167,137.12,1097
55274,1,"11S",22675572,95,0,8,0,1,16,444,125,55.5,444
55274,1,"860A",22675571,94,1,7,0,2,20,488,98,69.75,558
55274,1,"61269A",22675570,93,1,7,0,3,20,597,113,74.75,598
55274,1,"52051S",22675569,92,2,6,0,4,16,471,140,74.62,597
55274,1,"61269B",22675568,91,1,7,0,4,24,582,152,86.5,692
55274,1,"1306C",22675567,90,2,6,0,4,48,792,124,104,832
55274,1,"546B",22675566,89,1,7,0,5,8,778,149,99.62,797
55274,1,"69961A",22675565,88,2,6,0,5,40,642,175,110.75,886
55274,1,"492X",22675564,87,2,6,0,6,16,633,161,99.25,794
55274,1,"8223A",22675563,86,2,6,0,6,20,650,140,83.88,671
55274,1,"8223B",22675562,85,3,5,0,6,20,687,148,101.5,812
55274,1,"88922A",22675561,84,1,7,0,6,24,604,140,83.12,665
55274,1,"28S",22675560,83,2,6,0,7,12,841,142,110.88,887
55274,1,"10888A",22675559,82,3,5,0,7,16,713,165,104.12,833
55274,1,"36832A",22675558,81,1,7,0,7,16,729,137,92.88,743
55274,1,"57000A",22675557,80,1,6,1,7,16,758,141,98.25,786
55274,1,"61588E",22675556,79,2,6,0,7,20,740,149,100.5,804
55274,1,"88613V",22675555,78,2,6,0,8,8,707,159,105,840
55274,1,"19320X",22675554,77,2,5,1,8,24,798,134,101.62,813
55274,1,"666A",22675553,76,3,5,0,8,28,686,120,96.62,773
55274,1,"8331A",22675552,75,2,6,0,8,32,663,133,92.5,740
55274,1,"7618B",22675551,74,1,7,0,8,44,706,139,91.25,730
55274,1,"8825S",22675550,73,2,5,1,9,16,516,134,73.75,590
55274,1,"11889A",22675549,72,4,4,0,9,16,740,156,111.88,895
55274,1,"74000Y",22675548,71,3,5,0,9,16,880,134,113.25,906
55274,1,"88860A",22675547,70,4,4,0,9,24,569,133,85.12,681
55274,1,"1306B",22675546,69,2,6,0,9,40,698,154,106.88,855
55274,1,"7925X",22675545,68,3,5,0,9,40,951,198,141.75,1134
55274,1,"54001Z",22675544,67,4,4,0,10,16,637,164,111.12,889
55274,1,"1306E",22675543,66,2,5,1,10,24,734,144,107.12,857
55274,1,"82825Y",22675542,65,2,6,0,10,24,772,133,98.25,786
55274,1,"77779X",22675541,64,3,5,0,10,24,786,172,117.38,939
55274,1,"87868A",22675540,63,3,5,0,11,24,756,125,106.62,853
55274,1,"84567A",22675539,62,3,5,0,11,24,762,148,108.12,865
55274,1,"7925M",22675538,61,4,4,0,11,28,873,179,132,1056
55274,1,"52222B",22675537,60,5,3,0,11,32,728,157,112,896
55274,1,"70216X",22675536,59,3,5,0,11,36,766,168,115.75,926
55274,1,"77776U",22675535,58,4,4,0,11,40,665,181,112,896
55274,1,"8223X",22675534,57,2,6,0,11,56,627,160,91.88,735
55274,1,"7890A",22675533,56,4,4,0,11,64,756,154,114.88,919
55274,1,"18190A",22675532,55,4,4,0,12,8,805,148,114.5,916
55274,1,"84125A",22675531,54,3,5,0,12,16,642,142,105,840
55274,1,"7139B",22675530,53,4,4,0,12,20,812,150,118,944
55274,1,"123B",22675529,52,3,5,0,12,24,767,173,116,928
55274,1,"88109X",22675528,51,4,4,0,12,28,670,148,107,856
55274,1,"11755W",22675527,50,4,4,0,12,32,804,157,123,984
55274,1,"54001A",22675526,49,3,5,0,12,32,883,159,125.38,1003
55274,1,"71467A",22675525,48,3,5,0,12,36,673,169,115.12,921
55274,1,"9698S",22675524,47,5,3,0,12,40,790,155,112.38,899
55274,1,"857M",22675523,46,5,3,0,12,40,814,198,129.62,1037
55274,1,"291V",22675522,45,4,4,0,12,48,798,208,132.75,1062
55274,1,"7505A",22675521,44,4,4,0,12,48,806,164,135.88,1087
55274,1,"90006A",22675520,43,3,5,0,12,56,731,175,108.38,867
55274,1,"58859A",22675519,42,5,3,0,13,24,851,180,136.5,1092
55274,1,"61588C",22675518,41,6,2,0,13,28,841,174,128,1024
55274,1,"9698V",22675517,40,4,4,0,13,32,808,190,133.75,1070
55274,1,"81988E",22675516,39,4,4,0,13,32,860,173,138.5,1108
55274,1,"1306A",22675515,38,5,3,0,13,48,669,177,126.62,1013
55274,1,"54000H",22675514,37,3,5,0,14,16,743,153,101.75,814
55274,1,"63936C",22675513,36,3,5,0,14,24,803,160,113.25,906
55274,1,"18522R",22675512,35,4,4,0,14,32,553,169,95.12,761
55274,1,"9416U",22675511,34,5,3,0,14,32,636,205,113,904
55274,1,"55295A",22675510,33,4,4,0,14,40,664,162,114,912
55274,1,"81531W",22675509,32,5,3,0,14,44,623,170,122.5,980
55274,1,"88860B",22675508,31,5,3,0,14,48,851,143,111.88,895
55274,1,"9698B",22675507,30,6,2,0,14,56,734,182,135.5,1084
55274,1,"12367Y",22675506,29,4,4,0,15,16,750,179,121.38,971
55274,1,"71030H",22675505,28,5,3,0,15,24,735,190,122.88,983
55274,1,"88109C",22675504,27,5,3,0,15,28,736,142,105.25,842
55274,1,"7925S",22675503,26,6,2,0,15,32,775,177,142.38,1139
55274,1,"54000A",22675502,25,4,4,0,15,40,779,140,108.25,866
55274,1,"58000A",22675501,24,5,3,0,15,40,780,171,136.12,1089
55274,1,"18502A",22675500,23,6,2,0,16,16,727,170,120.25,962
55274,1,"12367Z",22675499,22,6,2,0,16,28,833,160,138,1104
55274,1,"16666C",22675498,21,6,2,0,16,32,792,156,122.5,980
55274,1,"88613U",22675497,20,5,3,0,16,40,703,173,117.88,943
55274,1,"54186K",22675496,19,6,2,0,16,40,731,183,138.12,1105
55274,1,"77761F",22675495,18,5,3,0,16,40,799,180,128.12,1025
55274,1,"9123W",22675494,17,7,1,0,16,52,798,190,148,1184
55274,1,"906W",22675493,16,5,3,0,17,32,889,170,129,1032
55274,1,"291J",22675492,15,6,2,0,17,48,802,172,135.75,1086
55274,1,"2731F",22675491,14,7,1,0,18,32,716,190,145.75,1166
55274,1,"16666A",22675490,13,6,2,0,18,32,820,167,145.88,1167
55274,1,"9123C",22675489,12,7,1,0,18,40,762,175,150.25,1202
55274,1,"18190B",22675488,11,7,1,0,18,40,780,165,135.75,1086
55274,1,"12367X",22675487,10,6,2,0,18,48,778,181,133.12,1065
55274,1,"88X",22675486,9,6,2,0,18,64,806,165,144.5,1156
55274,1,"7258Y",22675485,8,8,0,0,19,28,766,165,131.62,1053
55274,1,"17996B",22675484,7,7,1,0,19,32,621,173,139.88,1119
55274,1,"98060C",22675483,6,6,2,0,19,40,817,172,135,1080
55274,1,"7925B",22675482,5,7,1,0,19,48,598,205,147.12,1177
55274,1,"88Z",22675481,4,7,1,0,21,36,843,208,167.62,1341
55274,1,"666X",22675480,3,7,1,0,21,48,678,190,137.88,1103
55274,1,"13800Y",22675479,2,8,0,0,22,48,822,182,162.88,1303
55274,1,"7258A",22675478,1,8,0,0,23,48,646,176,149.88,1199
52772,1,"81083C",22350000,30,0,8,0,0,20,466,98,58.25,466
52772,1,"55930D",22349999,29,2,6,0,4,16,478,105,64.25,514
52772,1,"90317A",22349998,28,2,6,0,4,24,485,123,67.12,537
52772,1,"34844B",22349997,27,2,6,0,4,32,557,104,80.12,641
52772,1,"86832A",22349996,26,2,6,0,4,48,584,126,85.12,681
52772,1,"82S",22349995,25,2,6,0,5,16,714,193,100.38,803
52772,1,"82T",22349994,24,2,6,0,5,32,361,129,55.5,444
52772,1,"81083B",22349993,23,3,5,0,6,8,617,131,85.75,686
52772,1,"1294A",22349992,22,3,5,0,6,16,621,131,88.5,708
52772,1,"1294C",22349991,21,3,5,0,6,32,676,153,97,776
52772,1,"86832D",22349990,20,3,5,0,6,32,677,106,93.5,748
52772,1,"1294B",22349989,19,3,5,0,6,32,816,130,109,872
52772,1,"55930B",22349988,18,3,5,0,6,40,592,108,81,648
52772,1,"34844A",22349987,17,3,5,0,7,32,483,114,74.5,596
52772,1,"86832C",22349986,16,4,4,0,8,24,637,145,95,760
52772,1,"90317B",22349985,15,4,4,0,8,32,614,145,89.25,714
52772,1,"55930A",22349984,14,4,4,0,8,40,543,134,89.38,715
52772,1,"82X",22349983,13,4,4,0,9,20,610,113,83.88,671
52772,1,"13212C",22349982,12,5,3,0,10,24,513,115,77.25,618
52772,1,"81083A",22349981,11,5,3,0,10,40,466,116,74.25,594
52772,1,"45888W",22349980,10,5,3,0,11,32,538,119,77.75,622
52772,1,"45888S",22349979,9,5,3,0,11,32,570,130,91.88,735
52772,1,"86832B",22349978,8,5,3,0,11,64,614,134,101.88,815
52772,1,"55930C",22349977,7,6,2,0,12,20,455,145,88.25,706
52772,1,"13212D",22349976,6,5,3,0,13,32,608,150,106.88,855
52772,1,"13212A",22349975,5,6,2,0,13,40,583,153,114.62,917
52772,1,"45888V",22349974,4,7,1,0,16,28,509,127,93.75,750
52772,1,"45888T",22349973,3,7,1,0,16,48,649,150,111.12,889
52772,1,"1294X",22349972,2,8,0,0,20,40,576,193,113.25,906
52772,1,"13212B",22349971,1,8,0,0,21,48,601,127,99.88,799
