"eventId","divisionId","teamName","id","rank","wins","losses","ties","wp","ap","sp","high_score","average_points","total_points"
52043,1,"18500B",19257410,79,0,0,0,0,0,0,76,70.4,352
52043,1,"4396D",19257409,78,0,0,0,0,0,0,86,70.4,352
52043,1,"1366D",19257408,77,0,0,0,0,0,0,88,70.4,352
52043,1,"7366A",19257407,76,0,0,0,0,0,0,81,71,355
52043,1,"12861C",19257406,75,0,0,0,0,0,0,110,71.2,356
52043,1,"4396B",19257405,74,0,0,0,0,0,0,92,71.6,358
52043,1,"66186E",19257404,73,0,0,0,0,0,0,84,72.2,361
52043,1,"1366F",19257403,72,0,0,0,0,0,0,96,72.2,361
52043,1,"49186B",19257402,71,0,0,0,0,0,0,87,72.2,361
52043,1,"2135F",19257401,70,0,0,0,0,0,0,84,73.2,366
52043,1,"83697A",19257400,69,0,0,0,0,0,0,91,73.4,367
52043,1,"1366A",19257399,68,0,0,0,0,0,0,81,73.6,368
52043,1,"3999C",19257398,67,0,0,0,0,0,0,85,73.6,368
52043,1,"3999A",19257397,66,0,0,0,0,0,0,89,73.8,369
52043,1,"66026E",19257396,65,0,0,0,0,0,0,85,73.8,369
52043,1,"67777U",19257395,64,0,0,0,0,0,0,89,74,370
52043,1,"91919Y",19257394,63,0,0,0,0,0,0,88,74.4,372
52043,1,"10288B",19257393,62,0,0,0,0,0,0,81,75.2,376
52043,1,"45666C",19257392,61,0,0,0,0,0,0,94,75.2,376
52043,1,"18511A",19257391,60,0,0,0,0,0,0,85,75.6,378
52043,1,"89666K",19257390,59,0,0,0,0,0,0,90,75.6,378
52043,1,"5666B",19257389,58,0,0,0,0,0,0,83,75.6,378
52043,1,"81020E",19257388,57,0,0,0,0,0,0,91,75.6,378
52043,1,"60068A",19257387,56,0,0,0,0,0,0,86,75.8,379
52043,1,"27112D",19257386,55,0,0,0,0,0,0,87,76,380
52043,1,"28180C",19257385,54,0,0,0,0,0,0,94,76.2,381
52043,1,"6788B",19257384,53,0,0,0,0,0,0,86,76.4,382
52043,1,"57521S",19257383,52,0,0,0,0,0,0,84,76.8,384
52043,1,"50596A",19257382,51,0,0,0,0,0,0,89,77.2,386
52043,1,"11878A",19257381,50,0,0,0,0,0,0,106,77.2,386
52043,1,"66063C",19257380,49,0,0,0,0,0,0,95,77.4,387
52043,1,"13090D",19257379,48,0,0,0,0,0,0,96,77.4,387
52043,1,"15159D",19257378,47,0,0,0,0,0,0,82,77.8,389
52043,1,"9596F",19257377,46,0,0,0,0,0,0,90,77.8,389
52043,1,"11012A",19257376,45,0,0,0,0,0,0,81,78.2,391
52043,1,"60068C",19257375,44,0,0,0,0,0,0,87,78.2,391
52043,1,"50596D",19257374,43,0,0,0,0,0,0,92,78.2,391
52043,1,"66186A",19257373,42,0,0,0,0,0,0,109,78.4,392
52043,1,"71910A",19257372,41,0,0,0,0,0,0,97,78.6,393
52043,1,"10288D",19257371,40,0,0,0,0,0,0,86,79,395
